ticket,person_id,person_name,query,date_searched,result,result_summary,sources_returned
T-0462,sen_elijah_wentworth,Elijah Wentworth sen.,"""Elijah Wentworth sen."" Illinois 1834 1835",2026-09-01,found,"Cited local history and Wau-Bun identify Elijah Wentworth Sr. as a Wolf Point tavern keeper who later operated at Sand Ridge. Exact senior designation, occupation and chronology resolve him, but downtown scene-date presence is not proved.",nwchicago_elijah_wentworth; kinzie_waubun_1856
T-0462,sen_elijah_wentworth,Elijah Wentworth sen.,"""Elijah Wentworth sen."" genealogy occupation migration",2026-09-01,found,"Cited local history and Wau-Bun identify Elijah Wentworth Sr. as a Wolf Point tavern keeper who later operated at Sand Ridge. Exact senior designation, occupation and chronology resolve him, but downtown scene-date presence is not proved.",nwchicago_elijah_wentworth; kinzie_waubun_1856
T-0462,covalt_enos,Enos Covalt,"""Enos Covalt"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,covalt_enos,Enos Covalt,"""Enos Covalt"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,covalt_enos,Enos Covalt,"""Enos Covalt"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,page_frederick_w,Frederick W. Page,"""Frederick W. Page"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,page_frederick_w,Frederick W. Page,"""Frederick W. Page"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,page_frederick_w,Frederick W. Page,"""Frederick W. Page"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,makepiece_george_r,George R. Makepiece,"""George R. Makepiece"" Chicago 1835",2026-09-01,found,"Will County history says George R. Makepeace explored future Joliet in June 1834, returned to New York, then returned with family. Exact initial and chronology are strong; spelling and letter linkage remain unproved.",will_george_makepeace
T-0462,makepiece_george_r,George R. Makepiece,"""George R. Makepiece"" Illinois 1834 1835",2026-09-01,found,"Will County history says George R. Makepeace explored future Joliet in June 1834, returned to New York, then returned with family. Exact initial and chronology are strong; spelling and letter linkage remain unproved.",will_george_makepeace
T-0462,makepiece_george_r,George R. Makepiece,"""George R. Makepiece"" genealogy occupation migration",2026-09-01,found,"Will County history says George R. Makepeace explored future Joliet in June 1834, returned to New York, then returned with family. Exact initial and chronology are strong; spelling and letter linkage remain unproved.",will_george_makepeace
T-0462,legg_gregory_e,Gregory E. Legg,"""Gregory E. Legg"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,legg_gregory_e,Gregory E. Legg,"""Gregory E. Legg"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,legg_gregory_e,Gregory E. Legg,"""Gregory E. Legg"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,hurlburt_hannah,Hannah Hurlburt,"""Hannah Hurlburt"" Chicago 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,hurlburt_hannah,Hannah Hurlburt,"""Hannah Hurlburt"" Illinois 1834 1835",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
T-0462,hurlburt_hannah,Hannah Hurlburt,"""Hannah Hurlburt"" genealogy occupation migration",2026-09-01,no result,"No reliable record found in the reviewed contemporary, institutional, local-history and index searches could be tied to this person by more than the recorded name. This is a documented no-find, not evidence that the person did not exist.",
