building_event_id,building_id,event_type,event_date,date_precision,cause,description
CHI-POSTFIRE-CHI-1874-001-E01,CHI-POSTFIRE-CHI-1874-001,construction_start,1871,reported completion year,,completion_phase
CHI-POSTFIRE-CHI-1874-001-E02,CHI-POSTFIRE-CHI-1874-001,completion,1874,reported completion year,,completion_phase
CHI-POSTFIRE-CHI-1874-001-E03,CHI-POSTFIRE-CHI-1874-001,opening,1873,as_reported,,hotel
CHI-POSTFIRE-CHI-1874-001-E04,CHI-POSTFIRE-CHI-1874-001,demolition_or_loss,1923,year,replaced by present hotel,demolished/replaced
CHI-POSTFIRE-CHI-1874-002-E01,CHI-POSTFIRE-CHI-1874-002,construction_start,1873,exact year,,complex_completion_and_opening_phase
CHI-POSTFIRE-CHI-1874-002-E02,CHI-POSTFIRE-CHI-1874-002,completion,1874,exact year,,complex_completion_and_opening_phase
CHI-POSTFIRE-CHI-1874-002-E03,CHI-POSTFIRE-CHI-1874-002,opening,1874,as_reported,,"criminal court, county jail, sheriff/jailer residence"
CHI-POSTFIRE-CHI-1874-002-E04,CHI-POSTFIRE-CHI-1874-002,demolition_or_loss,1892,mixed/partial,court building replaced; jail survived longer,demolished
CHI-POSTFIRE-CHI-1874-003-E01,CHI-POSTFIRE-CHI-1874-003,construction_start,1872,opening-supported completion,,completion_and_opening_phase
CHI-POSTFIRE-CHI-1874-003-E02,CHI-POSTFIRE-CHI-1874-003,completion,1874,opening-supported completion,,completion_and_opening_phase
CHI-POSTFIRE-CHI-1874-003-E03,CHI-POSTFIRE-CHI-1874-003,opening,1874,as_reported,,"express-company offices, freight handling, stores, halls"
CHI-POSTFIRE-CHI-1874-003-E04,CHI-POSTFIRE-CHI-1874-003,demolition_or_loss,1930,exact year,fire damage and demolition,demolished
CHI-POSTFIRE-CHI-1874-004-E01,CHI-POSTFIRE-CHI-1874-004,construction_start,1873,year range endpoint,,completion_phase
CHI-POSTFIRE-CHI-1874-004-E02,CHI-POSTFIRE-CHI-1874-004,completion,1874,year range endpoint,,completion_phase
CHI-POSTFIRE-CHI-1874-004-E03,CHI-POSTFIRE-CHI-1874-004,opening,1874,as_reported,,offices and commercial space
CHI-POSTFIRE-CHI-1874-005-E01,CHI-POSTFIRE-CHI-1874-005,construction_start,1874,directory-reported year,,new_construction
CHI-POSTFIRE-CHI-1874-005-E02,CHI-POSTFIRE-CHI-1874-005,completion,1874,directory-reported year,,new_construction
CHI-POSTFIRE-CHI-1874-005-E03,CHI-POSTFIRE-CHI-1874-005,opening,1874,as_reported,,wholesale grocery trade
CHI-POSTFIRE-CHI-1874-006-E01,CHI-POSTFIRE-CHI-1874-006,construction_start,1874,season-specific contemporary-history report,,replacement_new_construction
CHI-POSTFIRE-CHI-1874-006-E02,CHI-POSTFIRE-CHI-1874-006,completion,1874,season-specific contemporary-history report,,replacement_new_construction
CHI-POSTFIRE-CHI-1874-006-E03,CHI-POSTFIRE-CHI-1874-006,opening,1874,as_reported,,pie factory
CHI-POSTFIRE-CHI-1874-007-E01,CHI-POSTFIRE-CHI-1874-007,construction_start,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-007-E02,CHI-POSTFIRE-CHI-1874-007,completion,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-007-E03,CHI-POSTFIRE-CHI-1874-007,opening,1874,as_reported,,"stairs, railings, balusters, sash, doors, and window frames"
CHI-POSTFIRE-CHI-1874-008-E01,CHI-POSTFIRE-CHI-1874-008,construction_start,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-008-E02,CHI-POSTFIRE-CHI-1874-008,completion,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-008-E03,CHI-POSTFIRE-CHI-1874-008,opening,1874,as_reported,,"ice tools, specialized wagons, and related equipment"
CHI-POSTFIRE-CHI-1874-009-E01,CHI-POSTFIRE-CHI-1874-009,construction_start,1874,exact year,,post_fire_reconstruction
CHI-POSTFIRE-CHI-1874-009-E02,CHI-POSTFIRE-CHI-1874-009,completion,1874,exact year,,post_fire_reconstruction
CHI-POSTFIRE-CHI-1874-009-E03,CHI-POSTFIRE-CHI-1874-009,opening,1874,as_reported,,ophthalmic and aural hospital
CHI-POSTFIRE-CHI-1874-010-E01,CHI-POSTFIRE-CHI-1874-010,construction_start,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-010-E02,CHI-POSTFIRE-CHI-1874-010,completion,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-010-E03,CHI-POSTFIRE-CHI-1874-010,opening,1874,as_reported,,horse-drawn fire apparatus and company quarters
CHI-POSTFIRE-CHI-1874-011-E01,CHI-POSTFIRE-CHI-1874-011,construction_start,1873,opened January 4; dedicated early 1874,,post_fire_reconstruction
CHI-POSTFIRE-CHI-1874-011-E02,CHI-POSTFIRE-CHI-1874-011,completion,1874,opened January 4; dedicated early 1874,,post_fire_reconstruction
CHI-POSTFIRE-CHI-1874-011-E03,CHI-POSTFIRE-CHI-1874-011,opening,1874,as_reported,,Presbyterian worship
CHI-POSTFIRE-CHI-1874-011-E04,CHI-POSTFIRE-CHI-1874-011,demolition_or_loss,1912,approximate year,congregation relocated; stone reused elsewhere,demolished
CHI-POSTFIRE-CHI-1874-012-E01,CHI-POSTFIRE-CHI-1874-012,construction_start,1872,year range endpoint,,completion_phase
CHI-POSTFIRE-CHI-1874-012-E02,CHI-POSTFIRE-CHI-1874-012,completion,1874,year range endpoint,,completion_phase
CHI-POSTFIRE-CHI-1874-012-E03,CHI-POSTFIRE-CHI-1874-012,opening,1874,as_reported,,Presbyterian worship
CHI-POSTFIRE-CHI-1874-013-E01,CHI-POSTFIRE-CHI-1874-013,construction_start,1873,exact completion date,,reconstruction
CHI-POSTFIRE-CHI-1874-013-E02,CHI-POSTFIRE-CHI-1874-013,completion,1874,exact completion date,,reconstruction
CHI-POSTFIRE-CHI-1874-013-E03,CHI-POSTFIRE-CHI-1874-013,opening,1874,as_reported,,Congregational worship
CHI-POSTFIRE-CHI-1874-014-E01,CHI-POSTFIRE-CHI-1874-014,construction_start,1872,completed in fall,,post_fire_reconstruction_around_retained_basement
CHI-POSTFIRE-CHI-1874-014-E02,CHI-POSTFIRE-CHI-1874-014,completion,1874,completed in fall,,post_fire_reconstruction_around_retained_basement
CHI-POSTFIRE-CHI-1874-014-E03,CHI-POSTFIRE-CHI-1874-014,opening,1874,as_reported,,Roman Catholic worship
CHI-POSTFIRE-CHI-1874-015-E01,CHI-POSTFIRE-CHI-1874-015,construction_start,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-015-E02,CHI-POSTFIRE-CHI-1874-015,completion,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-015-E03,CHI-POSTFIRE-CHI-1874-015,opening,1874,as_reported,,Catholic boys' and commercial school
CHI-POSTFIRE-CHI-1874-016-E01,CHI-POSTFIRE-CHI-1874-016,construction_start,1874,exact addition year,,addition
CHI-POSTFIRE-CHI-1874-016-E02,CHI-POSTFIRE-CHI-1874-016,completion,1874,exact addition year,,addition
CHI-POSTFIRE-CHI-1874-016-E03,CHI-POSTFIRE-CHI-1874-016,opening,1874,as_reported,,Jesuit college classrooms and institutional use
CHI-POSTFIRE-CHI-1874-017-E01,CHI-POSTFIRE-CHI-1874-017,construction_start,1874,City record range 1874-75,,construction_start
CHI-POSTFIRE-CHI-1874-017-E02,CHI-POSTFIRE-CHI-1874-017,completion,1875,City record range 1874-75,,construction_start
CHI-POSTFIRE-CHI-1874-017-E03,CHI-POSTFIRE-CHI-1874-017,opening,1875,as_reported,,Chicago public elementary school
CHI-POSTFIRE-CHI-1874-018-E01,CHI-POSTFIRE-CHI-1874-018,construction_start,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-018-E02,CHI-POSTFIRE-CHI-1874-018,completion,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-018-E03,CHI-POSTFIRE-CHI-1874-018,opening,1874,as_reported,,single-family residence
CHI-POSTFIRE-CHI-1874-019-E01,CHI-POSTFIRE-CHI-1874-019,construction_start,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-019-E02,CHI-POSTFIRE-CHI-1874-019,completion,1874,exact year,,new_construction
CHI-POSTFIRE-CHI-1874-019-E03,CHI-POSTFIRE-CHI-1874-019,opening,1874,as_reported,,single-family residence
CHI-POSTFIRE-CHI-1874-020-E01,CHI-POSTFIRE-CHI-1874-020,construction_start,1872,conflicting source dates,,completion_phase
CHI-POSTFIRE-CHI-1874-020-E02,CHI-POSTFIRE-CHI-1874-020,completion,1874,conflicting source dates,,completion_phase
CHI-POSTFIRE-CHI-1874-020-E03,CHI-POSTFIRE-CHI-1874-020,opening,1874,as_reported,,single-family residence
CHI-POSTFIRE-CHI-1874-021-E01,CHI-POSTFIRE-CHI-1874-021,construction_start,1874,NRHP inventory date,,new_auxiliary_building
CHI-POSTFIRE-CHI-1874-021-E02,CHI-POSTFIRE-CHI-1874-021,completion,1874,NRHP inventory date,,new_auxiliary_building
CHI-POSTFIRE-CHI-1874-021-E03,CHI-POSTFIRE-CHI-1874-021,opening,1874,as_reported,,temporary residence and coach house; later single-family residence
CHI-POSTFIRE-CHI-1874-022-E01,CHI-POSTFIRE-CHI-1874-022,construction_start,1874,exact year,,replacement_temporary_building
CHI-POSTFIRE-CHI-1874-022-E02,CHI-POSTFIRE-CHI-1874-022,completion,1874,exact year,,replacement_temporary_building
CHI-POSTFIRE-CHI-1874-022-E03,CHI-POSTFIRE-CHI-1874-022,opening,1874,as_reported,,rowing club and boat storage
CHI-POSTFIRE-CHI-1874-023-E01,CHI-POSTFIRE-CHI-1874-023,construction_start,1874,exact reopening date,,conversion_and_reopening
CHI-POSTFIRE-CHI-1874-023-E02,CHI-POSTFIRE-CHI-1874-023,completion,1874,exact reopening date,,conversion_and_reopening
CHI-POSTFIRE-CHI-1874-023-E03,CHI-POSTFIRE-CHI-1874-023,opening,1874,as_reported,,variety theatre
CHI-POSTFIRE-CHI-1874-023-E04,CHI-POSTFIRE-CHI-1874-023,demolition_or_loss,1874,exact date,"destroyed in July 14, 1874 fire",destroyed
CHI-POSTFIRE-CHI-1874-024-E01,CHI-POSTFIRE-CHI-1874-024,construction_start,1874,year range,,construction_start
CHI-POSTFIRE-CHI-1874-024-E02,CHI-POSTFIRE-CHI-1874-024,completion,1875,year range,,construction_start
CHI-POSTFIRE-CHI-1874-024-E03,CHI-POSTFIRE-CHI-1874-024,opening,1875,as_reported,,Roman Catholic cathedral
CHI-POSTFIRE-CHI-1874-025-E01,CHI-POSTFIRE-CHI-1874-025,construction_start,1874,annual infrastructure phase,,infrastructure_phase
CHI-POSTFIRE-CHI-1874-025-E02,CHI-POSTFIRE-CHI-1874-025,completion,1874,annual infrastructure phase,,infrastructure_phase
CHI-POSTFIRE-CHI-1874-025-E03,CHI-POSTFIRE-CHI-1874-025,opening,1874,as_reported,,freight and harbor connection
CHI-POSTFIRE-CHI1875-001-E01,CHI-POSTFIRE-CHI1875-001,construction_start,1874,exact,,new_construction
CHI-POSTFIRE-CHI1875-001-E02,CHI-POSTFIRE-CHI1875-001,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-001-E03,CHI-POSTFIRE-CHI1875-001,opening,1875,as_reported,,Roman Catholic cathedral
CHI-POSTFIRE-CHI1875-002-E01,CHI-POSTFIRE-CHI1875-002,construction_start,1872,exact,,completed_reconstruction
CHI-POSTFIRE-CHI1875-002-E02,CHI-POSTFIRE-CHI1875-002,completion,1875,exact,,completed_reconstruction
CHI-POSTFIRE-CHI1875-002-E03,CHI-POSTFIRE-CHI1875-002,opening,1875,as_reported,,Episcopal worship
CHI-POSTFIRE-CHI1875-003-E01,CHI-POSTFIRE-CHI1875-003,construction_start,1873,year-only,,continuing_construction
CHI-POSTFIRE-CHI1875-003-E02,CHI-POSTFIRE-CHI1875-003,completion,1876,year-only,,continuing_construction
CHI-POSTFIRE-CHI1875-003-E03,CHI-POSTFIRE-CHI1875-003,opening,1876,as_reported,,evangelical worship
CHI-POSTFIRE-CHI1875-003-E04,CHI-POSTFIRE-CHI1875-003,demolition_or_loss,1915,year,replaced after congregation moved,demolished
CHI-POSTFIRE-CHI1875-004-E01,CHI-POSTFIRE-CHI1875-004,construction_start,1874,exact,,new_construction
CHI-POSTFIRE-CHI1875-004-E02,CHI-POSTFIRE-CHI1875-004,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-004-E03,CHI-POSTFIRE-CHI1875-004,opening,1875,as_reported,,Baptist worship
CHI-POSTFIRE-CHI1875-005-E01,CHI-POSTFIRE-CHI1875-005,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-005-E02,CHI-POSTFIRE-CHI1875-005,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-005-E03,CHI-POSTFIRE-CHI1875-005,opening,1875,as_reported,,Catholic worship then parish school
CHI-POSTFIRE-CHI1875-006-E01,CHI-POSTFIRE-CHI1875-006,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-006-E02,CHI-POSTFIRE-CHI1875-006,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-006-E03,CHI-POSTFIRE-CHI1875-006,opening,1875,as_reported,,parochial boys' school
CHI-POSTFIRE-CHI1875-007-E01,CHI-POSTFIRE-CHI1875-007,completion,1875,exact,,completion_phase
CHI-POSTFIRE-CHI1875-007-E02,CHI-POSTFIRE-CHI1875-007,opening,1875,as_reported,,Jewish worship
CHI-POSTFIRE-CHI1875-008-E01,CHI-POSTFIRE-CHI1875-008,construction_start,1875,exact,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1875-008-E02,CHI-POSTFIRE-CHI1875-008,completion,1876,exact,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1875-008-E03,CHI-POSTFIRE-CHI1875-008,opening,1876,as_reported,,Reform Jewish worship
CHI-POSTFIRE-CHI1875-009-E01,CHI-POSTFIRE-CHI1875-009,construction_start,1875,exact,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1875-009-E02,CHI-POSTFIRE-CHI1875-009,completion,1876,exact,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1875-009-E03,CHI-POSTFIRE-CHI1875-009,opening,1876,as_reported,,Baptist worship
CHI-POSTFIRE-CHI1875-010-E01,CHI-POSTFIRE-CHI1875-010,construction_start,1874,exact,,completion_phase
CHI-POSTFIRE-CHI1875-010-E02,CHI-POSTFIRE-CHI1875-010,completion,1875,exact,,completion_phase
CHI-POSTFIRE-CHI1875-010-E03,CHI-POSTFIRE-CHI1875-010,opening,1875,as_reported,,Chicago public elementary school
CHI-POSTFIRE-CHI1875-011-E01,CHI-POSTFIRE-CHI1875-011,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-011-E02,CHI-POSTFIRE-CHI1875-011,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-011-E03,CHI-POSTFIRE-CHI1875-011,opening,1875,as_reported,,county hospital medical wards
CHI-POSTFIRE-CHI1875-011-E04,CHI-POSTFIRE-CHI1875-011,demolition_or_loss,1913,circa,replaced by later hospital complex,demolished/replaced
CHI-POSTFIRE-CHI1875-012-E01,CHI-POSTFIRE-CHI1875-012,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-012-E02,CHI-POSTFIRE-CHI1875-012,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-012-E03,CHI-POSTFIRE-CHI1875-012,opening,1875,as_reported,,two related family residences
CHI-POSTFIRE-CHI1875-013-E01,CHI-POSTFIRE-CHI1875-013,completion,1875,contemporary_report,,completion_or_occupancy_phase
CHI-POSTFIRE-CHI1875-013-E02,CHI-POSTFIRE-CHI1875-013,opening,1875,as_reported,,private residence
CHI-POSTFIRE-CHI1875-013-E03,CHI-POSTFIRE-CHI1875-013,demolition_or_loss,1954,year,demolished for redevelopment,demolished
CHI-POSTFIRE-CHI1875-014-E01,CHI-POSTFIRE-CHI1875-014,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-014-E02,CHI-POSTFIRE-CHI1875-014,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-014-E03,CHI-POSTFIRE-CHI1875-014,opening,1875,as_reported,,Peter Emmel painting/decorating business and family residence
CHI-POSTFIRE-CHI1875-015-E01,CHI-POSTFIRE-CHI1875-015,construction_start,1875,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1875-015-E02,CHI-POSTFIRE-CHI1875-015,completion,1876,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1875-015-E03,CHI-POSTFIRE-CHI1875-015,opening,1876,as_reported,,private residence
CHI-POSTFIRE-CHI1875-016-E01,CHI-POSTFIRE-CHI1875-016,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-016-E02,CHI-POSTFIRE-CHI1875-016,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-016-E03,CHI-POSTFIRE-CHI1875-016,opening,1875,as_reported,,commercial loft
CHI-POSTFIRE-CHI1875-017-E01,CHI-POSTFIRE-CHI1875-017,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-017-E02,CHI-POSTFIRE-CHI1875-017,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-017-E03,CHI-POSTFIRE-CHI1875-017,opening,1875,as_reported,,commercial loft
CHI-POSTFIRE-CHI1875-018-E01,CHI-POSTFIRE-CHI1875-018,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-018-E02,CHI-POSTFIRE-CHI1875-018,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-018-E03,CHI-POSTFIRE-CHI1875-018,opening,1875,as_reported,,commercial warehouse/loft
CHI-POSTFIRE-CHI1875-019-E01,CHI-POSTFIRE-CHI1875-019,completion,1875,circa,,completion_phase
CHI-POSTFIRE-CHI1875-019-E02,CHI-POSTFIRE-CHI1875-019,opening,1875,as_reported,,main entrance to Union Stock Yard
CHI-POSTFIRE-CHI1875-020-E01,CHI-POSTFIRE-CHI1875-020,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-020-E02,CHI-POSTFIRE-CHI1875-020,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-020-E03,CHI-POSTFIRE-CHI1875-020,opening,1875,as_reported,,postal service for the stockyards
CHI-POSTFIRE-CHI1875-021-E01,CHI-POSTFIRE-CHI1875-021,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-021-E02,CHI-POSTFIRE-CHI1875-021,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-021-E03,CHI-POSTFIRE-CHI1875-021,opening,1875,as_reported,,newspaper printing and offices
CHI-POSTFIRE-CHI1875-022-E01,CHI-POSTFIRE-CHI1875-022,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-022-E02,CHI-POSTFIRE-CHI1875-022,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-022-E03,CHI-POSTFIRE-CHI1875-022,opening,1875,as_reported,,freight handling
CHI-POSTFIRE-CHI1875-023-E01,CHI-POSTFIRE-CHI1875-023,construction_start,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-023-E02,CHI-POSTFIRE-CHI1875-023,completion,1875,exact,,new_construction
CHI-POSTFIRE-CHI1875-023-E03,CHI-POSTFIRE-CHI1875-023,opening,1875,as_reported,,grain storage and transfer
CHI-POSTFIRE-CHI1875-024-E01,CHI-POSTFIRE-CHI1875-024,construction_start,1875,exact,,reconstruction
CHI-POSTFIRE-CHI1875-024-E02,CHI-POSTFIRE-CHI1875-024,completion,1875,exact,,reconstruction
CHI-POSTFIRE-CHI1875-024-E03,CHI-POSTFIRE-CHI1875-024,opening,1875,as_reported,,road and pedestrian crossing
CHI-POSTFIRE-CHI1875-025-E01,CHI-POSTFIRE-CHI1875-025,construction_start,1875,exact,,multi_site_program
CHI-POSTFIRE-CHI1875-025-E02,CHI-POSTFIRE-CHI1875-025,completion,1875,exact,,multi_site_program
CHI-POSTFIRE-CHI1875-025-E03,CHI-POSTFIRE-CHI1875-025,opening,1875,as_reported,,bridge-tender houses
CHI-POSTFIRE-CHI1875-026-E01,CHI-POSTFIRE-CHI1875-026,construction_start,1875,exact,,construction_start
CHI-POSTFIRE-CHI1875-026-E02,CHI-POSTFIRE-CHI1875-026,completion,1876,exact,,construction_start
CHI-POSTFIRE-CHI1875-026-E03,CHI-POSTFIRE-CHI1875-026,opening,1876,as_reported,,grade-separated street crossing
CHI-POSTFIRE-CHI1875-027-E01,CHI-POSTFIRE-CHI1875-027,construction_start,1875,exact,,construction_start
CHI-POSTFIRE-CHI1875-027-E02,CHI-POSTFIRE-CHI1875-027,completion,1877,exact,,construction_start
CHI-POSTFIRE-CHI1875-027-E03,CHI-POSTFIRE-CHI1875-027,opening,1877,as_reported,,road and pedestrian crossing
CHI-POSTFIRE-CHI1875-028-E01,CHI-POSTFIRE-CHI1875-028,construction_start,1875,exact,,reconstruction
CHI-POSTFIRE-CHI1875-028-E02,CHI-POSTFIRE-CHI1875-028,completion,1875,exact,,reconstruction
CHI-POSTFIRE-CHI1875-028-E03,CHI-POSTFIRE-CHI1875-028,opening,1875,as_reported,,road crossing
CHI-POSTFIRE-CHI1875-029-E01,CHI-POSTFIRE-CHI1875-029,construction_start,1875,exact,,complex_addition
CHI-POSTFIRE-CHI1875-029-E02,CHI-POSTFIRE-CHI1875-029,completion,1875,exact,,complex_addition
CHI-POSTFIRE-CHI1875-029-E03,CHI-POSTFIRE-CHI1875-029,opening,1875,as_reported,,brewery cold storage
CHI-POSTFIRE-CHI1875-030-E01,CHI-POSTFIRE-CHI1875-030,construction_start,1874,exact,,conversion
CHI-POSTFIRE-CHI1875-030-E02,CHI-POSTFIRE-CHI1875-030,completion,1875,exact,,conversion
CHI-POSTFIRE-CHI1875-030-E03,CHI-POSTFIRE-CHI1875-030,opening,1875,as_reported,,theatrical performance
CHI-POSTFIRE-CHI1875-030-E04,CHI-POSTFIRE-CHI1875-030,demolition_or_loss,1882,year,demolished for First National Bank building,demolished
CHI-POSTFIRE-CHI1875-031-E01,CHI-POSTFIRE-CHI1875-031,construction_start,1875,exact,,new_construction_group
CHI-POSTFIRE-CHI1875-031-E02,CHI-POSTFIRE-CHI1875-031,completion,1875,exact,,new_construction_group
CHI-POSTFIRE-CHI1875-031-E03,CHI-POSTFIRE-CHI1875-031,opening,1875,as_reported,,speculative residential row houses
CHI-POSTFIRE-CHI1875-032-E01,CHI-POSTFIRE-CHI1875-032,construction_start,1875,exact,,new_construction_group
CHI-POSTFIRE-CHI1875-032-E02,CHI-POSTFIRE-CHI1875-032,completion,1875,exact,,new_construction_group
CHI-POSTFIRE-CHI1875-032-E03,CHI-POSTFIRE-CHI1875-032,opening,1875,as_reported,,speculative residential row houses
CHI-POSTFIRE-CHI1875-033-E01,CHI-POSTFIRE-CHI1875-033,construction_start,1875,exact,,new_construction_group
CHI-POSTFIRE-CHI1875-033-E02,CHI-POSTFIRE-CHI1875-033,completion,1875,exact,,new_construction_group
CHI-POSTFIRE-CHI1875-033-E03,CHI-POSTFIRE-CHI1875-033,opening,1875,as_reported,,speculative residential row houses
CHI-POSTFIRE-CHI1875-034-E01,CHI-POSTFIRE-CHI1875-034,construction_start,1875,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1875-034-E02,CHI-POSTFIRE-CHI1875-034,completion,1876,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1875-034-E03,CHI-POSTFIRE-CHI1875-034,opening,1876,as_reported,,company superintendent residence
CHI-POSTFIRE-CHI1875-035-E01,CHI-POSTFIRE-CHI1875-035,construction_start,1874,fiscal_year_report,,completion_reported_in_fiscal_year
CHI-POSTFIRE-CHI1875-035-E02,CHI-POSTFIRE-CHI1875-035,completion,1875,fiscal_year_report,,completion_reported_in_fiscal_year
CHI-POSTFIRE-CHI1875-035-E03,CHI-POSTFIRE-CHI1875-035,opening,1875,as_reported,,road crossing
CHI-POSTFIRE-CHI1875-036-E01,CHI-POSTFIRE-CHI1875-036,construction_start,1874,fiscal_year_report,,completion_reported_in_fiscal_year
CHI-POSTFIRE-CHI1875-036-E02,CHI-POSTFIRE-CHI1875-036,completion,1875,fiscal_year_report,,completion_reported_in_fiscal_year
CHI-POSTFIRE-CHI1875-036-E03,CHI-POSTFIRE-CHI1875-036,opening,1875,as_reported,,road crossing
CHI-POSTFIRE-CHI1875-037-E01,CHI-POSTFIRE-CHI1875-037,construction_start,1874,fiscal_year_report,,completion_reported_in_fiscal_year
CHI-POSTFIRE-CHI1875-037-E02,CHI-POSTFIRE-CHI1875-037,completion,1875,fiscal_year_report,,completion_reported_in_fiscal_year
CHI-POSTFIRE-CHI1875-037-E03,CHI-POSTFIRE-CHI1875-037,opening,1875,as_reported,,road crossing
CHI-POSTFIRE-CHI1875-038-E01,CHI-POSTFIRE-CHI1875-038,construction_start,1874,fiscal_year_report,,completion_reported_in_fiscal_year
CHI-POSTFIRE-CHI1875-038-E02,CHI-POSTFIRE-CHI1875-038,completion,1875,fiscal_year_report,,completion_reported_in_fiscal_year
CHI-POSTFIRE-CHI1875-038-E03,CHI-POSTFIRE-CHI1875-038,opening,1875,as_reported,,grade-separated street crossing
CHI-POSTFIRE-CHI1876-001-E01,CHI-POSTFIRE-CHI1876-001,construction_start,1875,exact,,completion_phase
CHI-POSTFIRE-CHI1876-001-E02,CHI-POSTFIRE-CHI1876-001,completion,1876,exact,,completion_phase
CHI-POSTFIRE-CHI1876-001-E03,CHI-POSTFIRE-CHI1876-001,opening,1876,as_reported,,grade-separated street crossing
CHI-POSTFIRE-CHI1876-002-E01,CHI-POSTFIRE-CHI1876-002,completion,1876,exact,,new_infrastructure
CHI-POSTFIRE-CHI1876-002-E02,CHI-POSTFIRE-CHI1876-002,opening,1876,as_reported,,grade-separated street crossing
CHI-POSTFIRE-CHI1876-003-E01,CHI-POSTFIRE-CHI1876-003,construction_start,1865,exact,,destruction_event
CHI-POSTFIRE-CHI1876-003-E02,CHI-POSTFIRE-CHI1876-003,completion,1865,exact,,destruction_event
CHI-POSTFIRE-CHI1876-003-E03,CHI-POSTFIRE-CHI1876-003,opening,1865,as_reported,,street and pedestrian river crossing
CHI-POSTFIRE-CHI1876-003-E04,CHI-POSTFIRE-CHI1876-003,demolition_or_loss,1876,exact,"destroyed by the gale of May 5, 1876",destroyed
CHI-POSTFIRE-CHI1876-004-E01,CHI-POSTFIRE-CHI1876-004,construction_start,1876,exact,,project_initiation_planning
CHI-POSTFIRE-CHI1876-004-E02,CHI-POSTFIRE-CHI1876-004,completion,1884,exact,,project_initiation_planning
CHI-POSTFIRE-CHI1876-004-E03,CHI-POSTFIRE-CHI1876-004,opening,1884,as_reported,,municipal water pumping
CHI-POSTFIRE-CHI1876-005-E01,CHI-POSTFIRE-CHI1876-005,construction_start,1876,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1876-005-E02,CHI-POSTFIRE-CHI1876-005,completion,1877,year_range,,construction_start_or_major_phase
CHI-POSTFIRE-CHI1876-005-E03,CHI-POSTFIRE-CHI1876-005,opening,1877,as_reported,,clinical teaching amphitheater and pavilion connections
CHI-POSTFIRE-CHI1876-006-E01,CHI-POSTFIRE-CHI1876-006,construction_start,1876,exact,,new_construction
CHI-POSTFIRE-CHI1876-006-E02,CHI-POSTFIRE-CHI1876-006,completion,1876,exact,,new_construction
CHI-POSTFIRE-CHI1876-006-E03,CHI-POSTFIRE-CHI1876-006,opening,1876,as_reported,,Catholic girls' academy
CHI-POSTFIRE-CHI1876-007-E01,CHI-POSTFIRE-CHI1876-007,construction_start,1872,exact,,completed_reconstruction
